track__valence,track__tempo,track__speechiness,track__danceability,track__liveness,velocity,median_popularity,mean_popularity,std_popularity,trend,retrieval_frequency,current_popularity
0.144,154.918,0.0313,0.454,0.0616,0.0,77.0,77.375,0.4841229182759271,-1,0,77
0.962,119.336,0.0321,0.734,0.0298,0.0,80.0,79.58333333333333,0.4930066485916347,-1,0,79
0.358,148.081,0.134,0.647,0.121,0.0,42.0,41.791666666666664,0.5758447900452189,-1,0,41
0.313,187.308,0.0371,0.216,0.111,0.0,80.0,79.625,0.4841229182759271,-1,0,79
0.319,136.874,0.054,0.484,0.283,-0.05263157894736842,21.0,21.261904761904763,1.4648179443116214,-1,0,18
0.433,150.02,0.0604,0.675,0.209,0.0,40.0,39.541666666666664,0.4982608642958916,-1,0,39
0.507,106.719,0.0474,0.61,0.11,0.0,88.0,88.41666666666667,0.4930066485916347,-1,0,87
0.537,145.966,0.0539,0.641,0.158,0.0,45.0,44.75,0.4330127018922193,-1,0,44
0.743,81.89,0.08,0.664,0.11,0.0,76.0,76.375,0.4841229182759271,-1,0,75
0.261,148.005,0.0292,0.516,0.215,0.0,80.0,80.375,0.4841229182759271,-1,0,80
0.22,75.041,0.365,0.633,0.11,0.0,35.0,35.208333333333336,0.7058780977540591,-1,0,34
0.196,75.024,0.0687,0.423,0.105,0.0,75.0,74.79166666666667,0.8154327412825387,-1,0,74
0.185,96.055,0.042,0.705,0.133,0.0,41.0,41.0,0.7071067811865476,-1,0,40
0.668,175.015,0.182,0.636,0.272,0.0,72.5,72.5,0.5,-1,0,72
0.278,124.98,0.0469,0.657,0.161,0.0,47.0,47.458333333333336,0.4982608642958916,-1,0,46
0.49,178.037,0.426,0.637,0.149,-0.018518518518518517,54.0,54.333333333333336,0.5527707983925667,-1,0,53
0.137,100.249,0.0604,0.472,0.166,0.0,40.0,39.833333333333336,0.5527707983925667,-1,0,39
0.145,87.973,0.0467,0.573,0.109,0.0,83.0,82.66666666666667,0.4714045207910317,-1,0,82
0.349,66.337,0.0854,0.571,0.325,0.0,64.0,64.04166666666667,0.7347996703561833,-1,0,63
0.398,125.857,0.125,0.608,0.247,0.0,55.0,55.25,0.4330127018922193,-1,0,55
0.304,56.829,0.0589,0.516,0.189,0.0,81.0,81.08333333333333,0.7021791477646966,-1,0,80
0.335,128.364,0.0311,0.437,0.116,0.0,35.0,35.458333333333336,0.4982608642958916,-1,0,34
0.134,124.023,0.05,0.685,0.146,0.0,33.0,33.041666666666664,0.7347996703561833,-1,0,32
0.494,121.981,0.0313,0.672,0.1,0.0,82.0,81.70833333333333,0.45452967144315476,-1,0,81
0.501,156.322,0.443,0.513,0.38,0.0,37.0,36.666666666666664,0.6236095644623236,-1,0,36
0.43,88.993,0.0351,0.644,0.161,0.0,78.0,78.125,0.5994789404140899,-1,0,77
0.289,150.0,0.0567,0.54,0.125,0.0,37.0,36.833333333333336,0.7993052538854533,-1,0,36
0.234,158.083,0.265,0.652,0.0799,0.0,0.0,0.0,0.0,0,0,0
0.693,124.357,0.0678,0.573,0.102,0.0,79.0,78.95833333333333,0.7347996703561833,-1,0,78
0.4,119.968,0.066,0.693,0.0785,0.0,36.5,36.5,0.5,-1,0,36
0.216,77.559,0.161,0.665,0.147,0.0,75.0,75.29166666666667,0.45452967144315476,-1,0,74
0.157,97.914,0.0522,0.716,0.0813,0.0,82.5,82.5,0.5,-1,0,82
0.119,92.986,0.114,0.379,0.0949,0.0,31.0,31.25,0.4330127018922193,-1,0,31
0.52,141.075,0.31,0.767,0.231,0.0,65.0,64.875,0.7806247497997998,-1,0,64
0.18,75.1,0.074,0.6,0.0733,0.0,38.0,38.416666666666664,0.4930066485916347,-1,0,38
0.162,84.281,0.0528,0.36,0.129,0.0,73.0,72.75,0.4330127018922193,-1,0,72
0.25,96.107,0.114,0.538,0.0934,0.0,25.0,25.291666666666668,0.4545296714431547,-1,0,24
0.235,116.003,0.0778,0.85,0.104,0.0,39.0,38.833333333333336,0.5527707983925667,-1,0,38
0.889,136.79,0.0516,0.64,0.16,0.0,75.0,75.125,0.6653633092779713,-1,0,74
0.367,107.055,0.0276,0.584,0.113,0.0,65.0,65.125,0.5994789404140899,-1,0,64
0.219,120.128,0.051,0.688,0.337,0.0,35.0,35.083333333333336,0.6400954789890507,-1,0,34
0.854,145.035,0.0703,0.834,0.0783,0.0,80.0,80.29166666666667,0.45452967144315476,-1,0,80
0.779,150.434,0.198,0.452,0.179,0.0,40.0,40.375,0.4841229182759271,-1,0,40
0.775,110.056,0.048,0.671,0.329,0.0,81.5,81.5,0.5,-1,0,81
0.318,78.086,0.0337,0.55,0.0833,0.0,38.0,37.583333333333336,0.4930066485916347,-1,0,37
0.154,130.056,0.0771,0.7,0.104,0.0,66.5,66.5,0.5,-1,0,66
0.372,146.175,0.0713,0.64,0.517,0.0,49.0,49.291666666666664,0.45452967144315476,-1,0,49
0.0841,129.923,0.0368,0.577,0.137,0.0,73.5,73.5,0.5,-1,0,73
0.392,143.008,0.132,0.559,0.11,0.0,85.0,85.25,0.4330127018922193,-1,0,85
0.927,146.257,0.208,0.777,0.148,0.0,36.0,36.208333333333336,0.5758447900452189,-1,0,35
0.817,146.994,0.19,0.601,0.295,0.0,1.0,1.3333333333333333,0.4714045207910317,-1,0,1
0.642,115.042,0.141,0.78,0.0698,0.0,76.0,76.04166666666667,0.7347996703561833,-1,0,75
0.447,82.253,0.0522,0.507,0.322,0.0,41.0,41.458333333333336,0.4982608642958916,-1,0,41
0.507,133.63,0.0616,0.586,0.134,0.0,79.0,78.97619047619048,0.3442102927333562,-1,0,78
0.518,169.985,0.0684,0.563,0.446,-0.1111111111111111,21.0,21.095238095238095,2.2867061340081847,-1,0,16
0.381,99.97,0.0626,0.792,0.0959,0.0,70.0,70.375,0.4841229182759271,-1,0,69
0.264,110.023,0.0406,0.738,0.272,0.0,41.0,41.291666666666664,0.45452967144315476,-1,0,40
0.398,123.969,0.0367,0.739,0.0926,0.0,40.0,40.291666666666664,0.45452967144315476,-1,0,40
0.53,122.06,0.0399,0.842,0.118,0.0,77.0,77.25,0.4330127018922193,-1,0,77
0.119,68.156,0.031,0.382,0.167,0.0,63.0,62.666666666666664,0.4714045207910317,-1,0,62
0.491,165.466,0.0559,0.611,0.0835,0.0,26.0,26.458333333333332,0.4982608642958916,-1,0,26
0.57,155.017,0.0377,0.448,0.364,0.0,38.5,38.5,0.5,-1,0,38
0.186,120.208,0.0743,0.351,0.456,0.0,0.0,0.0,0.0,0,0,0
0.594,163.944,0.0756,0.609,0.136,0.0,37.0,37.458333333333336,0.4982608642958916,-1,0,36
0.376,138.419,0.101,0.485,0.103,0.0,86.5,86.5,0.5,-1,0,86
0.634,89.551,0.188,0.47,0.4,0.0,33.0,33.291666666666664,0.45452967144315476,-1,0,33
0.196,131.969,0.034,0.556,0.321,0.0,0.0,0.0,0.0,0,0,0
0.218,133.953,0.0309,0.677,0.136,0.0,34.0,34.041666666666664,0.6757197808427857,-1,0,33
0.44,183.441,0.125,0.444,0.124,0.0,60.0,60.166666666666664,0.37267799624996495,-1,0,60
0.899,130.117,0.515,0.863,0.11,0.0,5.0,5.5,1.6832508230603465,-1,0,3
0.458,90.733,0.0392,0.444,0.171,0.0,35.0,35.416666666666664,0.4930066485916347,-1,0,35
0.143,94.473,0.0316,0.511,0.249,0.0,0.0,0.4166666666666667,0.4930066485916347,0,0,0
0.468,129.328,0.041,0.549,0.0889,0.0,37.5,37.5,0.5,-1,0,37
0.119,140.214,0.0379,0.412,0.147,0.0,81.0,81.16666666666667,0.3726779962499649,-1,0,81
0.367,141.792,0.0579,0.534,0.22,0.0,38.0,37.791666666666664,0.8154327412825387,-1,0,37
0.775,130.037,0.0992,0.919,0.0609,0.0,72.0,72.52380952380952,0.6263307827602813,-1,0,72
0.17,128.041,0.137,0.806,0.234,0.0,0.0,0.20833333333333334,0.4061164310337068,0,0,0
0.561,130.02,0.0447,0.466,0.103,0.0,71.5,71.79166666666667,3.054766312211496,-1,0,65
0.68,127.87,0.114,0.578,0.273,0.0,79.0,78.91666666666667,0.8122328620674137,-1,0,77
0.656,89.999,0.0435,0.726,0.137,0.0,29.0,29.291666666666668,0.4545296714431547,-1,0,28
0.912,184.009,0.306,0.69,0.0881,0.0,25.0,24.833333333333332,0.3726779962499649,1,0,25
0.465,143.969,0.0377,0.572,0.522,0.0,75.0,74.54761904761905,0.49772726096111597,-1,0,74
0.177,117.983,0.0351,0.636,0.113,0.0,36.0,35.583333333333336,0.4930066485916347,-1,0,35
0.197,139.98,0.258,0.773,0.305,0.0,38.0,38.083333333333336,0.6400954789890507,-1,0,37
0.131,122.769,0.04,0.445,0.0944,0.0,87.0,87.26190476190476,0.4396710788718902,-1,0,87
0.0862,75.047,0.0959,0.762,0.114,0.0,62.0,62.0,0.0,1,0,63
0.0763,120.333,0.0663,0.503,0.131,0.0,41.0,40.75,0.5204164998665332,-1,0,40
0.0899,185.727,0.0467,0.41,0.116,0.0,75.0,75.45238095238095,0.49772726096111597,-1,0,75
0.796,117.982,0.0324,0.729,0.0721,0.0,38.0,38.416666666666664,0.4930066485916347,-1,0,38
0.0676,109.973,0.0309,0.623,0.0909,0.0,29.0,29.375,0.4841229182759271,-1,0,29
0.786,130.027,0.0336,0.719,0.12,0.0,72.0,71.58333333333333,0.4930066485916347,-1,0,71
0.132,123.948,0.162,0.526,0.494,0.0,27.0,26.583333333333332,0.4930066485916347,-1,0,26
0.151,139.266,0.0887,0.43,0.428,0.0,33.0,33.458333333333336,0.4982608642958916,-1,0,33
0.387,82.012,0.0567,0.554,0.554,0.0,60.0,60.26190476190476,0.4396710788718902,-1,0,60
0.625,145.005,0.171,0.672,0.301,0.0,38.0,38.25,0.4330127018922193,-1,0,37
0.503,75.995,0.0377,0.578,0.13,0.0,0.0,0.0,0.0,0,0,0
0.496,138.025,0.155,0.678,0.107,0.0,29.0,28.625,0.5636562191028618,-1,0,28
0.248,140.266,0.0568,0.526,0.0945,0.0,84.0,84.29166666666667,0.45452967144315476,-1,0,84
0.343,129.984,0.0982,0.572,0.093,0.0,39.0,38.458333333333336,0.6441510347391795,-1,0,37
0.201,111.955,0.126,0.596,0.3,0.0,40.0,40.291666666666664,0.45452967144315476,-1,0,40
0.174,134.165,0.0356,0.461,0.307,-0.011904761904761904,84.0,84.20833333333333,0.4982608642958916,-1,0,83
0.862,82.488,0.0805,0.731,0.183,0.0,0.0,0.0,0.0,0,0,0
0.184,104.985,0.0357,0.714,0.136,0.0,45.0,45.25,0.4330127018922193,-1,0,45
0.193,135.917,0.0386,0.615,0.0607,0.0,84.0,83.875,0.7806247497997998,-1,0,83
0.25,159.993,0.613,0.757,0.105,0.0,0.0,0.0,0.0,0,0,0
0.504,79.109,0.0721,0.555,0.109,-0.011627906976744186,87.0,86.75,0.8779711460710616,-1,0,85
0.866,116.985,0.059,0.744,0.0947,0.0,81.0,81.20833333333333,0.5758447900452189,-1,0,80
0.834,129.98,0.0409,0.769,0.143,0.0,40.0,39.625,0.5636562191028618,-1,0,39
0.378,107.588,0.201,0.435,0.0918,0.0,70.0,70.45833333333333,0.49826086429589156,-1,0,70
0.949,130.759,0.0395,0.771,0.168,0.0,30.0,29.875,0.7806247497997998,-1,0,29
0.826,123.508,0.0335,0.791,0.0958,0.0,87.0,86.58333333333333,0.4930066485916347,-1,0,86
0.457,143.533,0.0593,0.535,0.402,0.0,81.5,81.5,1.118033988749895,-1,0,79
0.262,161.997,0.202,0.584,0.462,0.0,34.5,34.5,0.5,-1,0,34
0.295,115.842,0.0427,0.645,0.074,-0.011363636363636364,88.0,88.33333333333333,0.5527707983925667,-1,0,87
0.915,110.989,0.0821,0.795,0.108,0.0,51.0,50.629629629629626,0.9868824144054983,1,0,51
0.542,166.093,0.349,0.681,0.115,0.0,42.0,41.75,0.4330127018922193,1,0,42
0.0616,127.943,0.0365,0.515,0.377,0.0,25.5,21.807692307692307,9.165232091438865,1,0,29
0.575,159.914,0.0496,0.477,0.0892,0.0,14.0,12.76923076923077,5.017720079169364,1,0,18
0.473,74.875,0.344,0.683,0.292,0.0,33.0,28.791666666666668,9.995745622791507,1,0,37
0.429,155.033,0.119,0.665,0.117,0.0,37.0,32.625,10.726961747546849,1,0,41
0.271,123.033,0.0546,0.683,0.71,0.02631578947368421,35.5,31.041666666666668,10.659421367451841,1,1,40
0.448,150.027,0.172,0.698,0.208,0.0,40.5,35.875,11.987189342516174,1,0,45
0.384,126.042,0.0868,0.84,0.0834,0.0,34.0,30.166666666666668,10.362861037806542,1,0,39
0.95,128.0,0.0525,0.806,0.352,0.0,16.5,14.125,6.043677826180567,1,0,20
0.651,123.01,0.0649,0.807,0.0724,0.0,16.0,13.791666666666666,4.847500787920399,1,0,17
0.686,125.003,0.0601,0.645,0.21,0.0,15.0,12.75,4.823985212802101,1,0,17
0.115,75.758,0.0425,0.157,0.112,0.0,26.0,22.791666666666668,8.63606375741994,1,0,30
0.199,94.964,0.0352,0.522,0.0767,0.0,30.0,26.208333333333332,9.242019830943642,1,0,34
0.133,113.811,0.154,0.575,0.189,0.012658227848101266,78.0,72.6875,18.870342968531336,1,1,80
0.451,93.979,0.0443,0.679,0.315,0.02564102564102564,37.0,34.78947368421053,6.245663315397931,1,1,40
0.385,122.979,0.0744,0.633,0.144,0.0,29.5,26.818181818181817,7.860351389533558,1,0,36
0.57,119.973,0.0507,0.769,0.111,0.0,88.0,79.41935483870968,26.130903955264362,1,0,91
0.155,82.811,0.0259,0.416,0.108,0.014492753623188406,64.0,56.142857142857146,13.227985176765761,1,1,71
0.866,116.985,0.059,0.744,0.0947,0.0,76.0,76.41176470588235,0.49215295678475035,-1,0,76
0.524,98.224,0.0285,0.537,0.138,0.0,81.0,81.3529411764706,0.47788461203740945,-1,0,81
0.502,66.9,0.0671,0.531,0.441,0.0,74.0,74.23529411764706,0.42418250299576343,-1,0,74
0.503,137.66,0.105,0.726,0.224,0.0,73.0,73.0,0.0,-1,0,72
0.459,144.835,0.0375,0.62,0.129,0.0,57.0,56.588235294117645,0.4921529567847503,-1,0,56
0.143,173.999,0.0475,0.592,0.14,0.0,44.0,44.294117647058826,0.45564509955381377,-1,0,44
0.343,100.0,0.027,0.504,0.15,0.0,18.0,17.764705882352942,0.42418250299576343,-1,0,17
0.7,168.946,0.0355,0.686,0.402,0.0,81.0,81.11764705882354,0.32218973970892123,-1,0,81
0.616,127.023,0.223,0.81,0.719,-0.02564102564102564,39.0,39.529411764705884,0.7759356446042893,-1,0,38
0.886,119.984,0.0358,0.737,0.0992,0.0,32.0,32.35294117647059,0.47788461203740945,-1,0,32
0.688,203.835,0.0846,0.437,0.37,0.0,27.0,27.352941176470587,1.7469696946961764,-1,0,23
0.508,130.072,0.0608,0.7,0.106,0.0,25.0,24.647058823529413,0.47788461203740945,-1,0,24
0.783,96.023,0.0396,0.807,0.075,0.0,0.0,0.0,0.0,0,0,0
0.677,112.555,0.0359,0.89,0.11,0.0,61.0,60.588235294117645,0.4921529567847503,-1,0,60
0.526,116.932,0.124,0.518,0.0853,0.0,14.0,13.529411764705882,0.4991341984846218,-1,0,13
0.213,166.159,0.0308,0.4,0.115,0.0,82.0,82.0,0.0,-1,0,81
0.517,167.018,0.0592,0.586,0.0836,0.0,62.0,62.1764705882353,0.3812200410828153,-1,0,62
0.216,132.052,0.0299,0.571,0.322,0.0,85.0,85.47058823529412,0.4991341984846218,-1,0,85
0.964,133.113,0.0338,0.719,0.0867,0.0,69.0,68.82352941176471,0.3812200410828153,-1,0,68
0.197,108.375,0.055,0.629,0.0604,0.0,7.0,7.176470588235294,0.3812200410828153,1,0,8
0.497,155.925,0.0362,0.315,0.0942,0.0,88.0,88.0,0.0,-1,0,87
0.325,128.983,0.0553,0.424,0.0837,0.0,1.0,0.7058823529411765,0.45564509955381377,1,0,1
0.506,109.952,0.0335,0.506,0.0486,0.0,77.0,77.0,0.0,1,0,78
0.621,120.23,0.0767,0.456,0.118,0.0,14.0,13.529411764705882,0.4991341984846218,-1,0,13
0.966,149.737,0.0978,0.805,0.288,0.0,63.0,63.23529411764706,0.42418250299576343,-1,0,63
0.334,98.222,0.135,0.68,0.355,0.0,73.0,73.0,0.0,-1,0,72
0.424,112.944,0.0679,0.618,0.149,0.0,0.0,0.0,0.0,0,0,0
0.727,119.869,0.062,0.898,0.0876,0.0,75.0,74.58823529411765,0.49215295678475035,-1,0,74
0.497,123.061,0.226,0.913,0.167,0.0,82.0,81.70588235294117,0.45564509955381377,-1,0,81
0.324,106.998,0.102,0.905,0.113,0.0,27.0,27.352941176470587,0.47788461203740945,1,0,28
0.872,161.768,0.0422,0.608,0.0849,0.0,0.0,0.0,0.0,0,0,0
0.684,106.032,0.115,0.815,0.0265,0.0,6.0,6.0588235294117645,0.23529411764705882,-1,0,6
0.3,78.007,0.0528,0.362,0.139,0.0,76.0,75.88235294117646,0.32218973970892123,-1,0,75
0.389,114.97,0.0436,0.601,0.461,0.0,68.0,67.58823529411765,0.49215295678475035,-1,0,67
0.37,93.986,0.03,0.575,0.286,0.0,85.0,85.17647058823529,0.38122004108281526,-1,0,85
0.375,110.005,0.0419,0.706,0.175,0.0,65.0,65.0,0.0,0,0,65
0.249,135.965,0.0322,0.44,0.111,0.0,76.0,76.29411764705883,0.45564509955381377,1,0,77
0.9,125.035,0.0633,0.869,0.126,0.0,77.0,76.52941176470588,0.4991341984846218,-1,0,76
0.978,136.506,0.0329,0.742,0.0964,0.0,71.0,71.0,0.0,0,0,71
0.172,70.956,0.0931,0.348,0.33,0.0,67.0,67.11764705882354,0.32218973970892123,-1,0,67
0.212,118.029,0.168,0.798,0.258,0.0,72.0,72.0,0.0,0,0,72
0.856,111.647,0.0632,0.463,0.184,0.0,80.0,79.88235294117646,0.582323231565392,-1,0,79
0.127,161.74,0.0365,0.334,0.205,0.0,69.0,69.11764705882354,0.32218973970892123,-1,0,69
0.699,110.054,0.0337,0.717,0.0921,0.0,70.0,69.6470588235294,0.47788461203740945,-1,0,69
0.979,125.926,0.0298,0.697,0.269,0.0,75.0,74.6470588235294,0.47788461203740945,-1,0,74
0.59,84.019,0.0566,0.718,0.367,0.0,39.0,39.0,0.0,0,0,39
0.673,106.164,0.0379,0.601,0.571,0.0,67.0,66.70588235294117,0.45564509955381377,-1,0,66
0.499,120.045,0.0315,0.604,0.093,0.0,62.0,62.0,0.0,0,0,62
0.466,75.977,0.0358,0.575,0.115,0.0,87.0,87.11764705882354,0.32218973970892123,-1,0,87
0.407,179.626,0.0466,0.345,0.0511,0.0,84.0,84.0,0.0,0,0,84
0.505,139.198,0.0658,0.476,0.167,0.0,86.0,85.8695652173913,0.33678116053977536,1,0,86
0.909,175.943,0.0827,0.657,0.222,0.0,62.0,61.64705882352941,0.47788461203740945,-1,0,61
0.33,136.803,0.0275,0.489,0.235,0.0,86.0,85.6470588235294,0.47788461203740945,-1,0,85
0.65,102.485,0.0431,0.787,0.138,0.0,66.0,66.23529411764706,0.42418250299576343,-1,0,66
0.527,102.99,0.025,0.66,0.0751,0.0,69.0,68.6470588235294,0.6809315825170721,1,0,70
0.788,114.933,0.0601,0.882,0.057,0.0,86.0,85.90697674418605,1.095741301338581,1,0,88
0.126,148.101,0.0431,0.467,0.17,0.0,91.0,91.0,0.0,0,0,91
0.349,130.02,0.0351,0.645,0.2,0.0,78.0,77.82352941176471,0.3812200410828153,-1,0,77
0.442,171.892,0.0389,0.499,0.0645,0.0,77.0,77.05882352941177,0.539126552347746,-1,0,77
0.423,129.97,0.0564,0.615,0.386,0.0,76.0,75.57142857142857,0.4948716593053935,-1,0,75
0.635,92.032,0.0465,0.799,0.118,0.0,72.0,72.0,0.0,0,0,72
0.802,117.028,0.166,0.901,0.0334,0.0,77.0,76.76470588235294,0.42418250299576343,-1,0,76
0.744,144.958,0.0585,0.582,0.789,0.0,64.0,64.0,0.0,1,0,65
0.882,121.949,0.246,0.922,0.061,0.0,71.0,70.57142857142857,0.4948716593053935,-1,0,70
0.104,116.076,0.0351,0.244,0.124,0.0,78.0,78.0,0.0,-1,0,77
0.676,94.99,0.0426,0.739,0.104,0.0,92.0,92.0,0.0,0,0,92
0.456,120.908,0.125,0.774,0.0775,0.0,74.0,74.0,0.0,0,0,74
0.667,144.114,0.359,0.911,0.116,0.0,75.0,74.88235294117646,0.7578881603955956,-1,0,73
0.941,91.505,0.0692,0.78,0.0363,-0.014084507042253521,71.0,70.85714285714286,0.3499271061118826,-1,0,70
0.755,119.967,0.312,0.844,0.75,0.0,66.5,66.5,0.5,-1,0,66
0.12,142.579,0.0355,0.482,0.143,0.0,88.0,88.47058823529412,0.4991341984846218,-1,0,88
0.755,122.658,0.0662,0.813,0.0757,0.0,72.0,72.47058823529412,0.4991341984846218,-1,0,72
0.731,136.003,0.383,0.63,0.0988,-0.014705882352941176,68.0,67.83333333333333,0.3726779962499649,-1,0,67
0.904,140.042,0.0483,0.872,0.335,-0.02631578947368421,38.0,37.75,0.4330127018922193,-1,0,37
0.141,119.983,0.073,0.525,0.122,-0.045454545454545456,24.0,23.928571428571427,1.5795245991068558,-1,0,21
0.647,173.931,0.237,0.841,0.204,0.0,75.0,75.0,0.0,0,0,75
0.215,79.001,0.0741,0.335,0.101,0.0,76.0,76.05882352941177,0.6389870877176598,-1,0,75
0.209,124.876,0.0444,0.689,0.163,0.0,79.0,79.3529411764706,0.47788461203740945,1,0,81
0.496,115.96,0.0592,0.788,0.114,0.0,79.0,79.42857142857143,0.4948716593053935,-1,0,78
0.478,73.091,0.0392,0.562,0.093,0.0,52.0,52.285714285714285,0.45175395145262554,-1,0,52
0.179,114.912,0.0396,0.562,0.235,-0.07142857142857142,16.0,16.176470588235293,1.8225803982152549,-1,0,12
0.144,83.942,0.048,0.339,0.107,-0.014492753623188406,69.0,68.92857142857143,0.2575393768188564,-1,0,68
0.248,92.89,0.0311,0.377,0.163,0.0,80.0,80.17647058823529,0.38122004108281526,-1,0,80
0.389,111.995,0.0959,0.756,0.158,0.0,81.0,80.58823529411765,0.49215295678475035,-1,0,80
0.104,141.981,0.0561,0.47,0.175,0.0,83.0,82.52941176470588,0.4991341984846218,1,0,83
0.177,131.942,0.0354,0.575,0.0931,0.0,41.0,37.0,10.250203250017371,1,0,47
0.183,118.008,0.0807,0.766,0.229,0.018518518518518517,51.5,50.416666666666664,3.6391009268163415,1,1,56
0.531,132.744,0.0434,0.507,0.0876,0.0,66.0,66.16666666666667,0.6871842709362769,1,0,67
0.49,80.769,0.0408,0.443,0.0675,0.017241379310344827,56.5,56.583333333333336,1.2555432644432802,1,1,60
0.423,96.016,0.0374,0.6,0.28,0.0,68.0,68.18181818181819,1.2662171161076472,1,0,71
0.326,141.693,0.0997,0.522,0.137,0.0,68.0,67.7,1.0999999999999999,1,0,71
0.925,120.883,0.0413,0.757,0.0877,0.0,64.0,63.7,2.6095976701399777,1,0,70
0.234,137.848,0.0263,0.521,0.109,0.0,73.0,65.66666666666667,12.87547194388531,1,0,76
0.243,128.014,0.0273,0.6,0.0812,0.14285714285714285,11.0,10.25,4.02336923485777,1,2,20
0.841,134.971,0.0397,0.812,0.0599,0.0,77.0,77.33333333333333,0.6666666666666666,1,0,79
0.578,130.099,0.0446,0.809,0.391,0.0,75.0,75.0,0.0,1,0,76
0.246,127.028,0.176,0.88,0.185,0.0,78.0,78.0,0.0,1,0,79
0.133,128.051,0.0388,0.441,0.143,0.07692307692307693,9.0,7.75,5.11737237261468,1,1,18
0.234,128.042,0.0467,0.542,0.241,0.21428571428571427,11.0,11.375,2.9973947020704497,1,2,19
0.178,180.917,0.112,0.442,0.37,0.0,83.0,83.0,0.0,0,0,83
0.34,131.008,0.0269,0.508,0.0571,-0.011627906976744186,86.0,85.875,0.33071891388307384,-1,0,85
0.477,80.685,0.0455,0.492,0.225,0.030303030303030304,27.5,23.25,11.199888392301059,1,1,37
0.4,110.02,0.0484,0.599,0.215,0.0,69.0,69.0,0.0,0,0,69
0.55,79.993,0.0281,0.616,0.256,0.0,72.0,72.4,0.4898979485566356,1,0,74
0.147,125.845,0.172,0.731,0.0987,0.013333333333333334,75.0,74.8,0.7483314773547882,1,1,77
0.236,111.776,0.0357,0.575,0.343,0.0,71.0,71.0,0.0,1,0,72
0.608,129.963,0.0314,0.699,0.132,0.0,47.0,47.2,0.7483314773547882,1,0,51
0.339,135.151,0.0405,0.711,0.112,0.0,25.5,25.5,25.5,1,0,78
0.838,116.988,0.0432,0.894,0.0815,0.0,0.0,0.0,0.0,0,0,83
0.672,109.939,0.116,0.734,0.312,0.06349206349206349,65.0,65.0,2.0,1,1,76
0.388,155.079,0.244,0.56,0.106,0.011764705882352941,85.5,85.5,0.5,1,1,88
0.321,119.98,0.101,0.757,0.221,0.0,83.0,83.0,0.0,1,0,84
0.396,139.923,0.0653,0.578,0.364,0.0,1.5,1.5,1.5,0,0,36
0.124,119.783,0.0716,0.502,0.553,0.014084507042253521,71.5,71.5,0.5,1,1,73
0.643,169.745,0.348,0.517,0.158,0.0,77.0,77.0,0.0,1,0,81
0.463,76.04,0.0426,0.558,0.108,0.0,59.0,59.0,0.0,0,0,59
0.506,97.515,0.0774,0.758,0.0946,0.0196078431372549,51.5,51.5,0.5,1,1,54
0.689,113.007,0.03,0.676,0.241,0.0,72.0,72.0,0.0,0,0,72
0.625,97.032,0.0779,0.726,0.0905,0.0,79.0,79.0,0.0,0,0,79
0.143,116.008,0.0301,0.711,0.125,0.0,74.0,74.0,0.0,0,0,74
0.648,145.825,0.0485,0.588,0.327,0.0547945205479452,75.0,75.0,2.0,1,1,77
0.32,80.121,0.0644,0.388,0.137,0.0,78.0,78.0,0.0,0,0,77
0.102,92.823,0.0386,0.528,0.12,0.0,75.0,75.0,0.0,0,0,75
0.266,119.822,0.049,0.544,0.113,0.0,,,,0,0,10
0.282,105.0,0.0294,0.716,0.0713,0.0,,,,0,0,18
0.417,92.057,0.0344,0.746,0.123,0.0,,,,0,0,70
