track__energy,track__valence,track__tempo,track__speechiness,track__danceability,track__liveness,velocity,median_popularity,mean_popularity,std_popularity,trend,retrieval_frequency,current_popularity
0.763,0.462,169.938,0.0672,0.517,0.41,0.0,40.0,40.0,0.0,0,0,40
0.134,0.163,80.04,0.035,0.612,0.102,0.0,63.0,63.48,0.49959983987187184,0,0,64
0.648,0.8,93.0,0.0548,0.635,0.198,0.0,76.0,75.84,0.36660605559646725,0,0,76
0.837,0.457,141.982,0.0448,0.657,0.14,0.0,37.0,37.4,0.48989794855663565,0,0,37
0.782,0.577,130.004,0.252,0.966,0.263,0.0,3.0,3.0,0.0,0,0,3
0.879,0.426,145.985,0.152,0.725,0.233,0.0,42.0,41.96,0.19595917942265426,0,0,42
0.084,0.111,79.449,0.0317,0.391,0.0983,0.0,85.0,85.08,0.2712931993250107,0,0,85
0.911,0.0638,131.977,0.095,0.685,0.119,0.0,40.0,40.0,0.0,0,0,40
0.91,0.228,127.944,0.0308,0.602,0.12,0.0,81.0,81.36,0.48000000000000004,0,0,81
0.629,0.182,160.03,0.0438,0.429,0.0701,0.0,36.0,36.8,0.938083151964686,0,0,38
0.366,0.237,129.96,0.028,0.566,0.155,0.0,86.0,86.0,0.0,0,0,86
0.876,0.964,129.998,0.0352,0.671,0.0823,0.0,76.0,75.66666666666667,0.4714045207910316,0,0,75
0.809,0.857,132.962,0.05,0.696,0.248,0.0,72.0,72.0,0.0,0,0,72
0.634,0.465,168.049,0.405,0.678,0.167,0.0,39.0,39.0,0.0,0,0,39
0.564,0.435,145.071,0.0705,0.771,0.0914,0.0,31.0,31.28,0.448998886412873,0,0,31
0.677,0.752,92.038,0.0506,0.702,0.128,0.0,47.0,46.526315789473685,0.49930699897395464,0,0,46
0.566,0.74,109.966,0.035,0.777,0.211,0.0,35.0,35.32,0.835224520712844,0,0,37
0.559,0.62,78.558,0.0959,0.558,0.109,0.0,89.0,89.2,0.4,0,0,90
0.734,0.94,115.948,0.0427,0.898,0.0912,0.0,68.0,68.32,0.46647615158762407,0,0,68
0.921,0.0532,145.981,0.134,0.609,0.188,0.0,41.0,41.0,0.0,0,0,41
0.385,0.144,154.918,0.0313,0.454,0.0616,0.0,77.0,76.6,0.4898979485566356,0,0,77
0.58,0.962,119.336,0.0321,0.734,0.0298,0.0,79.0,79.0,0.0,0,0,79
0.88,0.358,148.081,0.134,0.647,0.121,0.0,41.0,41.24,0.4270831300812525,0,0,42
0.497,0.313,187.308,0.0371,0.216,0.111,0.0,80.0,79.96,0.19595917942265423,0,0,80
0.53,0.319,136.874,0.054,0.484,0.283,0.0,17.0,17.425925925925927,2.5283712503701308,0,0,21
0.867,0.433,150.02,0.0604,0.675,0.209,0.0,39.0,38.96,0.5276362383309168,0,0,40
0.65,0.507,106.719,0.0474,0.61,0.11,0.0,86.0,86.16,0.36660605559646725,0,0,86
0.845,0.537,145.966,0.0539,0.641,0.158,0.0,44.0,44.0,0.0,0,0,44
0.405,0.743,81.89,0.08,0.664,0.11,0.0,75.0,75.0,0.0,0,0,75
0.322,0.261,148.005,0.0292,0.516,0.215,0.0,80.0,80.0,0.0,0,0,80
0.876,0.22,75.041,0.365,0.633,0.11,0.0,34.0,33.523809523809526,0.49943278484292924,0,0,33
0.857,0.196,75.024,0.0687,0.423,0.105,0.0,72.0,72.48,0.4995998398718719,0,0,72
0.702,0.185,96.055,0.042,0.705,0.133,0.0,39.0,39.08,0.2712931993250107,0,0,39
0.831,0.668,175.015,0.182,0.636,0.272,0.0,72.0,72.0,0.0,0,0,72
0.669,0.278,124.98,0.0469,0.657,0.161,0.0,45.0,45.4,0.48989794855663565,0,0,45
0.634,0.49,178.037,0.426,0.637,0.149,0.0,52.0,52.4,0.48989794855663565,0,0,52
0.81,0.137,100.249,0.0604,0.472,0.166,0.0,39.0,38.96,0.19595917942265426,0,0,39
0.668,0.145,87.973,0.0467,0.573,0.109,0.0,82.0,82.0,0.0,0,0,82
0.348,0.349,66.337,0.0854,0.571,0.325,0.0,62.0,62.08,0.2712931993250107,0,0,62
0.828,0.398,125.857,0.125,0.608,0.247,0.0,55.0,54.96,0.19595917942265426,0,0,55
0.254,0.304,56.829,0.0589,0.516,0.189,0.0,79.0,78.8,0.4,0,0,78
0.296,0.335,128.364,0.0311,0.437,0.116,0.0,34.0,34.0,0.0,0,0,34
0.694,0.134,124.023,0.05,0.685,0.146,0.0,32.0,31.84,0.36660605559646725,0,0,32
0.642,0.494,121.981,0.0313,0.672,0.1,0.0,80.0,80.08,0.6881860213634101,0,0,79
0.848,0.501,156.322,0.443,0.513,0.38,0.0,35.0,35.08,0.2712931993250107,0,0,35
0.728,0.43,88.993,0.0351,0.644,0.161,0.0,77.0,77.0,0.0,0,0,77
0.564,0.289,150.0,0.0567,0.54,0.125,0.0,36.0,35.96,0.19595917942265426,0,0,36
0.769,0.234,158.083,0.265,0.652,0.0799,0.0,0.0,0.0,0.0,0,0,0
0.422,0.693,124.357,0.0678,0.573,0.102,0.0,76.0,76.4,0.4898979485566356,0,0,76
0.791,0.4,119.968,0.066,0.693,0.0785,0.0,35.0,35.4,0.48989794855663565,0,0,35
0.59,0.216,77.559,0.161,0.665,0.147,0.0,74.0,74.0,0.0,0,0,74
0.613,0.157,97.914,0.0522,0.716,0.0813,0.0,81.0,81.0,0.0,0,0,81
0.318,0.119,92.986,0.114,0.379,0.0949,0.0,30.0,29.84,0.36660605559646725,0,0,30
0.722,0.52,141.075,0.31,0.767,0.231,0.0,63.0,63.36,0.6248199740725324,0,0,65
0.645,0.18,75.1,0.074,0.6,0.0733,0.0,37.0,37.0,0.0,0,0,37
0.391,0.162,84.281,0.0528,0.36,0.129,0.0,74.0,74.0,0.0,0,0,74
0.742,0.25,96.107,0.114,0.538,0.0934,0.0,23.0,23.4,0.48989794855663565,0,0,24
0.415,0.235,116.003,0.0778,0.85,0.104,0.0,38.0,37.84,0.36660605559646725,0,0,38
0.719,0.889,136.79,0.0516,0.64,0.16,0.0,74.0,73.96,0.19595917942265423,0,0,74
0.455,0.367,107.055,0.0276,0.584,0.113,0.0,64.0,63.96,0.19595917942265426,0,0,64
0.56,0.219,120.128,0.051,0.688,0.337,0.0,34.0,34.31578947368421,0.46482951928041294,0,0,34
0.522,0.854,145.035,0.0703,0.834,0.0783,0.0,80.0,79.92,0.2712931993250107,0,0,79
0.895,0.779,150.434,0.198,0.452,0.179,0.0,39.0,39.0,0.0,0,0,39
0.845,0.775,110.056,0.048,0.671,0.329,0.0,80.0,79.84,0.36660605559646725,0,0,80
0.516,0.318,78.086,0.0337,0.55,0.0833,0.0,37.0,37.0,0.0,0,0,37
0.748,0.154,130.056,0.0771,0.7,0.104,0.0,65.5,65.5,0.5,0,0,65
0.649,0.372,146.175,0.0713,0.64,0.517,0.0,49.0,49.0,0.0,0,0,49
0.366,0.0841,129.923,0.0368,0.577,0.137,0.0,73.0,73.0,0.0,0,0,73
0.551,0.392,143.008,0.132,0.559,0.11,0.0,86.0,85.52,0.4995998398718719,0,0,86
0.925,0.927,146.257,0.208,0.777,0.148,0.0,34.0,34.4,0.48989794855663565,0,0,34
0.895,0.817,146.994,0.19,0.601,0.295,0.0,1.0,1.0,0.0,0,0,1
0.689,0.642,115.042,0.141,0.78,0.0698,0.0,74.0,74.08,0.2712931993250107,0,0,74
0.503,0.447,82.253,0.0522,0.507,0.322,0.0,40.0,40.0,0.0,0,0,40
0.525,0.507,133.63,0.0616,0.586,0.134,0.0,78.0,78.0,0.0,0,0,78
0.639,0.518,169.985,0.0684,0.563,0.446,0.0,9.0,9.592592592592593,1.5216769321610475,0,0,7
0.503,0.381,99.97,0.0626,0.792,0.0959,0.0,69.0,68.6,0.4898979485566356,0,0,68
0.678,0.264,110.023,0.0406,0.738,0.272,0.0,40.0,40.25,0.4330127018922193,0,0,40
0.387,0.398,123.969,0.0367,0.739,0.0926,0.0,39.0,39.04,0.19595917942265426,0,0,39
0.745,0.53,122.06,0.0399,0.842,0.118,0.0,77.0,77.0,0.0,0,0,77
0.586,0.119,68.156,0.031,0.382,0.167,0.0,62.0,61.84,0.36660605559646725,0,0,62
0.488,0.491,165.466,0.0559,0.611,0.0835,0.0,25.0,25.48,0.49959983987187184,0,0,26
0.22,0.57,155.017,0.0377,0.448,0.364,0.0,38.0,37.96,0.19595917942265426,0,0,38
0.562,0.186,120.208,0.0743,0.351,0.456,0.0,0.0,0.0,0.0,0,0,0
0.792,0.594,163.944,0.0756,0.609,0.136,0.0,36.0,36.0,0.0,0,0,36
0.409,0.376,138.419,0.101,0.485,0.103,0.0,86.0,85.8,0.4,0,0,86
0.541,0.634,89.551,0.188,0.47,0.4,0.0,32.0,32.0,0.0,0,0,32
0.55,0.196,131.969,0.034,0.556,0.321,0.0,0.0,0.0,0.0,0,0,0
0.8,0.218,133.953,0.0309,0.677,0.136,0.0,32.0,32.36,0.48000000000000004,0,0,32
0.669,0.44,183.441,0.125,0.444,0.124,0.0,59.0,59.0,0.0,0,0,59
0.348,0.899,130.117,0.515,0.863,0.11,0.0,2.0,2.15,0.9630680142129111,0,0,1
0.209,0.458,90.733,0.0392,0.444,0.171,0.0,34.0,34.04,0.19595917942265426,0,0,34
0.594,0.143,94.473,0.0316,0.511,0.249,0.0,1.0,1.0,0.0,0,0,1
0.15,0.468,129.328,0.041,0.549,0.0889,0.0,36.0,36.0,0.0,0,0,36
0.236,0.119,140.214,0.0379,0.412,0.147,0.0,81.0,81.0,0.0,0,0,81
0.495,0.367,141.792,0.0579,0.534,0.22,0.0,36.0,36.45,0.4974937185533099,0,0,36
0.623,0.775,130.037,0.0992,0.919,0.0609,0.0,71.0,71.0,0.0,0,0,71
0.633,0.17,128.041,0.137,0.806,0.234,0.0,0.0,0.20833333333333334,0.4061164310337068,0,0,0
0.9,0.561,130.02,0.0447,0.466,0.103,0.0,71.5,71.79166666666667,3.054766312211496,-1,0,65
0.912,0.68,127.87,0.114,0.578,0.273,0.0,79.0,78.91666666666667,0.8122328620674137,-1,0,77
0.482,0.656,89.999,0.0435,0.726,0.137,0.0,29.0,29.291666666666668,0.4545296714431547,-1,0,28
0.626,0.912,184.009,0.306,0.69,0.0881,0.0,25.0,24.833333333333332,0.3726779962499649,1,0,25
0.839,0.465,143.969,0.0377,0.572,0.522,0.0,73.0,73.31481481481481,0.4644420816290538,0,0,74
0.53,0.177,117.983,0.0351,0.636,0.113,0.0,34.0,34.16,0.36660605559646725,0,0,34
0.707,0.197,139.98,0.258,0.773,0.305,0.0,37.0,37.0,0.0,0,0,37
0.537,0.131,122.769,0.04,0.445,0.0944,0.0,86.0,86.0,0.0,0,0,86
0.52,0.0862,75.047,0.0959,0.762,0.114,0.0,65.0,65.44,0.4963869458396343,0,0,66
0.582,0.0763,120.333,0.0663,0.503,0.131,0.0,40.0,39.96,0.19595917942265426,0,0,40
0.611,0.0899,185.727,0.0467,0.41,0.116,0.0,74.0,74.24137931034483,0.42791978089623645,0,0,74
0.84,0.796,117.982,0.0324,0.729,0.0721,0.0,38.0,38.416666666666664,0.4930066485916347,-1,0,38
0.271,0.0676,109.973,0.0309,0.623,0.0909,0.0,28.0,28.0,0.0,0,0,28
0.671,0.786,130.027,0.0336,0.719,0.12,0.0,70.0,69.84,0.36660605559646725,0,0,70
0.664,0.132,123.948,0.162,0.526,0.494,0.0,27.0,26.583333333333332,0.4930066485916347,-1,0,26
0.528,0.151,139.266,0.0887,0.43,0.428,0.0,32.0,32.0,0.0,0,0,32
0.854,0.387,82.012,0.0567,0.554,0.554,0.0,59.0,59.0,0.0,0,0,59
0.896,0.625,145.005,0.171,0.672,0.301,0.0,37.0,37.0,0.0,0,0,37
0.669,0.503,75.995,0.0377,0.578,0.13,0.0,0.0,0.0,0.0,0,0,0
0.976,0.496,138.025,0.155,0.678,0.107,0.0,28.0,28.0,0.0,0,0,28
0.866,0.248,140.266,0.0568,0.526,0.0945,0.0,84.0,84.0,0.0,0,0,84
0.743,0.343,129.984,0.0982,0.572,0.093,0.0,35.0,34.76,0.6499230723708769,0,0,34
0.689,0.201,111.955,0.126,0.596,0.3,0.0,39.0,39.0,0.0,0,0,39
0.593,0.174,134.165,0.0356,0.461,0.307,0.0,83.0,82.96,0.19595917942265423,0,0,83
0.626,0.862,82.488,0.0805,0.731,0.183,0.0,0.0,0.0,0.0,0,0,0
0.788,0.184,104.985,0.0357,0.714,0.136,0.0,44.0,44.32,0.46647615158762407,0,0,45
0.534,0.193,135.917,0.0386,0.615,0.0607,0.0,82.0,82.08,0.2712931993250107,0,0,82
0.794,0.25,159.993,0.613,0.757,0.105,0.0,0.0,0.0,0.0,0,0,0
0.216,0.504,79.109,0.0721,0.555,0.109,0.0,84.0,84.04,0.19595917942265423,0,0,84
0.789,0.866,116.985,0.059,0.744,0.0947,0.0,81.0,80.88,0.8634813257969162,0,0,82
0.733,0.834,129.98,0.0409,0.769,0.143,0.0,39.0,38.52,0.49959983987187184,0,0,39
0.768,0.378,107.588,0.201,0.435,0.0918,0.0,70.0,69.84,0.36660605559646725,0,0,70
0.655,0.949,130.759,0.0395,0.771,0.168,0.0,28.0,28.4,0.48989794855663565,0,0,29
0.694,0.826,123.508,0.0335,0.791,0.0958,0.0,85.0,85.04,0.19595917942265423,0,0,85
0.622,0.457,143.533,0.0593,0.535,0.402,0.0,77.0,77.4,0.4898979485566356,0,0,77
0.572,0.262,161.997,0.202,0.584,0.462,0.0,34.0,33.84,0.36660605559646725,0,0,34
0.646,0.295,115.842,0.0427,0.645,0.074,0.0,86.0,86.12,0.3249615361854384,0,0,86
0.306,0.915,110.989,0.0821,0.795,0.108,0.0,51.0,50.629629629629626,0.9868824144054983,1,0,51
0.632,0.542,166.093,0.349,0.681,0.115,0.0,42.0,42.0,0.0,0,0,42
0.798,0.0616,127.943,0.0365,0.515,0.377,0.0,24.0,24.681818181818183,1.061147048175341,0,0,23
0.756,0.575,159.914,0.0496,0.477,0.0892,0.0,14.0,12.76923076923077,5.017720079169364,1,0,18
0.856,0.473,74.875,0.344,0.683,0.292,-0.02857142857142857,36.0,35.86363636363637,0.7565144080496927,-1,0,34
0.946,0.429,155.033,0.119,0.665,0.117,0.0,39.0,39.09090909090909,0.4165977904505309,0,0,39
0.928,0.271,123.033,0.0546,0.683,0.71,-0.029411764705882353,35.0,35.27272727272727,1.212878551284212,-1,0,33
0.723,0.448,150.027,0.172,0.698,0.208,0.0,42.0,42.40909090909091,1.1143318792846604,0,0,41
0.913,0.384,126.042,0.0868,0.84,0.0834,0.0,35.0,35.45454545454545,1.2694763676153582,0,0,34
0.922,0.95,128.0,0.0525,0.806,0.352,0.0,17.0,16.772727272727273,0.6695872664843743,0,0,15
0.823,0.651,123.01,0.0649,0.807,0.0724,0.0,15.0,14.772727272727273,0.7343406555183414,0,0,14
0.946,0.686,125.003,0.0601,0.645,0.21,0.0,15.0,15.545454545454545,0.9403709484353273,0,0,18
0.724,0.115,75.758,0.0425,0.157,0.112,-0.045454545454545456,24.0,24.318181818181817,2.0312639065003935,-1,0,21
0.754,0.199,94.964,0.0352,0.522,0.0767,-0.034482758620689655,30.0,30.318181818181817,1.0174104220726996,-1,0,28
0.828,0.133,113.811,0.154,0.575,0.189,0.012658227848101266,78.0,72.6875,18.870342968531336,1,1,80
0.823,0.451,93.979,0.0443,0.679,0.315,0.0,41.0,41.32,0.46647615158762407,0,0,42
0.929,0.385,122.979,0.0744,0.633,0.144,0.0,36.0,34.69565217391305,2.155574827172268,0,0,36
0.722,0.57,119.973,0.0507,0.769,0.111,0.0,92.0,91.82692307692308,0.37831376101742303,0,0,92
0.292,0.155,82.811,0.0259,0.416,0.108,0.014492753623188406,64.0,56.142857142857146,13.227985176765761,1,1,71
0.789,0.866,116.985,0.059,0.744,0.0947,0.0,72.0,71.72413793103448,2.7404574463869693,0,0,67
0.421,0.524,98.224,0.0285,0.537,0.138,0.0,80.0,80.06896551724138,0.2533954906327425,0,0,80
0.525,0.502,66.9,0.0671,0.531,0.441,0.0,73.0,73.06896551724138,0.2533954906327425,0,0,73
0.353,0.503,137.66,0.105,0.726,0.224,0.0,72.0,72.0,0.0,0,0,72
0.62,0.459,144.835,0.0375,0.62,0.129,0.0,55.0,55.41379310344828,0.4925123054167483,0,0,55
0.64,0.143,173.999,0.0475,0.592,0.14,0.0,43.0,43.41379310344828,0.4925123054167483,0,0,43
0.736,0.343,100.0,0.027,0.504,0.15,0.0,16.0,16.24137931034483,0.42791978089623645,0,0,16
0.494,0.7,168.946,0.0355,0.686,0.402,0.0,81.0,80.82758620689656,0.377739694831149,0,0,81
0.912,0.616,127.023,0.223,0.81,0.719,0.0,36.0,36.275862068965516,0.4469476343729558,0,0,36
0.822,0.886,119.984,0.0358,0.737,0.0992,0.0,30.0,30.413793103448278,0.4925123054167483,0,0,30
0.746,0.688,203.835,0.0846,0.437,0.37,-0.07142857142857142,17.0,16.82758620689655,1.9664244730183797,-1,0,13
0.626,0.508,130.072,0.0608,0.7,0.106,0.0,24.0,24.551724137931036,0.7233164470138976,0,0,26
0.527,0.783,96.023,0.0396,0.807,0.075,0.0,0.0,0.0,0.0,0,0,0
0.46,0.677,112.555,0.0359,0.89,0.11,0.0,59.0,58.89655172413793,0.30454347814923605,0,0,58
0.806,0.526,116.932,0.124,0.518,0.0853,0.0,12.0,12.0,0.0,0,0,12
0.479,0.213,166.159,0.0308,0.4,0.115,0.0,81.0,81.0,0.0,0,0,81
0.556,0.517,167.018,0.0592,0.586,0.0836,0.0,61.0,61.0,0.0,0,0,61
0.544,0.216,132.052,0.0299,0.571,0.322,0.0,85.0,85.0,0.0,0,0,85
0.922,0.964,133.113,0.0338,0.719,0.0867,0.014925373134328358,67.0,67.48275862068965,0.49970264642032547,1,1,68
0.547,0.197,108.375,0.055,0.629,0.0604,0.0,8.0,8.206896551724139,0.4050806939472666,0,0,8
0.715,0.497,155.925,0.0362,0.315,0.0942,0.0,87.0,87.0,0.0,0,0,87
0.438,0.325,128.983,0.0553,0.424,0.0837,0.0,1.0,1.3793103448275863,0.48521542343000995,0,0,2
0.817,0.506,109.952,0.0335,0.506,0.0486,0.0,77.0,77.37931034482759,0.48521542343001,0,0,77
0.764,0.621,120.23,0.0767,0.456,0.118,0.0,12.0,12.275862068965518,0.4469476343729558,0,0,12
0.418,0.966,149.737,0.0978,0.805,0.288,0.0,62.0,61.96551724137931,0.18246560765962694,0,0,62
0.428,0.334,98.222,0.135,0.68,0.355,0.013888888888888888,72.0,72.03448275862068,0.18246560765962694,1,1,73
0.793,0.424,112.944,0.0679,0.618,0.149,0.0,0.0,0.0,0.0,0,0,0
0.509,0.727,119.869,0.062,0.898,0.0876,0.0,74.0,73.82758620689656,0.377739694831149,0,0,74
0.603,0.497,123.061,0.226,0.913,0.167,0.0,81.0,81.0,0.0,0,0,81
0.563,0.324,106.998,0.102,0.905,0.113,0.0,28.0,27.79310344827586,0.4050806939472666,0,0,28
0.671,0.872,161.768,0.0422,0.608,0.0849,0.0,0.0,0.0,0.0,0,0,0
0.848,0.684,106.032,0.115,0.815,0.0265,0.0,6.0,6.103448275862069,0.3045434781492361,0,0,7
0.54,0.3,78.007,0.0528,0.362,0.139,0.0,75.0,75.0,0.0,0,0,75
0.712,0.389,114.97,0.0436,0.601,0.461,0.0,67.0,67.0,0.0,0,0,67
0.568,0.37,93.986,0.03,0.575,0.286,0.0,84.0,84.0,0.0,0,0,84
0.633,0.375,110.005,0.0419,0.706,0.175,0.0,64.0,64.0,0.0,0,0,64
0.04,0.249,135.965,0.0322,0.44,0.111,0.0,77.0,76.82758620689656,0.377739694831149,0,0,77
0.648,0.9,125.035,0.0633,0.869,0.126,0.0,75.0,75.20689655172414,0.6090869562984721,0,0,74
0.883,0.978,136.506,0.0329,0.742,0.0964,0.0,70.0,70.0,0.0,0,0,70
0.652,0.172,70.956,0.0931,0.348,0.33,0.0,66.0,66.0,0.0,0,0,66
0.545,0.212,118.029,0.168,0.798,0.258,0.0,71.0,71.41379310344827,0.49251230541674823,0,0,71
0.857,0.856,111.647,0.0632,0.463,0.184,0.0,79.0,78.93103448275862,0.2533954906327425,0,0,79
0.599,0.127,161.74,0.0365,0.334,0.205,0.0,69.0,68.58620689655173,0.49251230541674823,0,0,69
0.671,0.699,110.054,0.0337,0.717,0.0921,0.0,68.0,68.10344827586206,0.30454347814923616,0,0,68
0.832,0.979,125.926,0.0298,0.697,0.269,0.0,73.0,72.75862068965517,0.42791978089623645,0,0,72
0.801,0.59,84.019,0.0566,0.718,0.367,0.0,39.0,39.0,0.0,0,0,39
0.703,0.673,106.164,0.0379,0.601,0.571,0.0,66.0,65.93103448275862,0.2533954906327425,0,0,66
0.466,0.499,120.045,0.0315,0.604,0.093,0.0,54.0,53.827586206896555,3.1521089329728103,0,0,48
0.648,0.466,75.977,0.0358,0.575,0.115,0.0,86.0,86.34482758620689,0.47531202593414557,0,0,86
0.941,0.407,179.626,0.0466,0.345,0.0511,0.0,84.0,84.0,0.0,0,0,84
0.829,0.505,139.198,0.0658,0.476,0.167,0.0,84.0,84.5576923076923,0.6909709316623723,0,0,84
0.742,0.909,175.943,0.0827,0.657,0.222,0.0,59.0,59.275862068965516,0.4469476343729558,0,0,59
0.482,0.33,136.803,0.0275,0.489,0.235,0.0,84.0,84.0,0.0,0,0,84
0.655,0.65,102.485,0.0431,0.787,0.138,0.0,64.0,64.44827586206897,0.4973174173053778,0,0,64
0.603,0.527,102.99,0.025,0.66,0.0751,0.0,72.0,71.96551724137932,0.6149156724181727,0,0,73
0.645,0.788,114.933,0.0601,0.882,0.057,0.0,88.0,87.77372262773723,0.4184207488457376,0,0,87
0.247,0.126,148.101,0.0431,0.467,0.17,0.0,92.0,92.03389830508475,0.5812348542197371,0,0,93
0.533,0.349,130.02,0.0351,0.645,0.2,0.0,76.0,75.96551724137932,0.18246560765962697,0,0,76
0.674,0.442,171.892,0.0389,0.499,0.0645,-0.012987012987012988,77.0,77.0,0.5222329678670935,-1,0,76
0.723,0.423,129.97,0.0564,0.615,0.386,0.0,76.0,75.57142857142857,0.4948716593053935,-1,0,75
0.501,0.635,92.032,0.0465,0.799,0.118,0.0,72.0,72.0,0.0,0,0,72
0.678,0.802,117.028,0.166,0.901,0.0334,0.0,74.0,74.37931034482759,0.48521542343001,0,0,74
0.986,0.744,144.958,0.0585,0.582,0.789,0.0,66.0,65.86206896551724,0.506790981265485,0,0,67
0.831,0.882,121.949,0.246,0.922,0.061,0.0,71.0,70.57142857142857,0.4948716593053935,-1,0,70
0.273,0.104,116.076,0.0351,0.244,0.124,0.0,77.0,77.0,0.0,0,0,77
0.727,0.676,94.99,0.0426,0.739,0.104,0.0,91.0,90.6,0.4898979485566356,0,0,90
0.652,0.456,120.908,0.125,0.774,0.0775,0.0,74.0,74.0,0.0,0,0,74
0.634,0.667,144.114,0.359,0.911,0.116,0.0,74.0,74.3913043478261,1.0524972553834961,0,0,73
0.854,0.941,91.505,0.0692,0.78,0.0363,-0.014084507042253521,71.0,70.85714285714286,0.3499271061118826,-1,0,70
0.892,0.755,119.967,0.312,0.844,0.75,0.0,66.5,66.5,0.5,-1,0,66
0.757,0.12,142.579,0.0355,0.482,0.143,0.0,88.0,88.0,0.0,0,0,88
0.406,0.755,122.658,0.0662,0.813,0.0757,0.0,72.0,72.34782608695652,0.4762804847871009,0,0,72
0.6,0.731,136.003,0.383,0.63,0.0988,-0.014705882352941176,68.0,67.83333333333333,0.3726779962499649,-1,0,67
0.994,0.904,140.042,0.0483,0.872,0.335,-0.02631578947368421,38.0,37.75,0.4330127018922193,-1,0,37
0.577,0.141,119.983,0.073,0.525,0.122,-0.045454545454545456,24.0,23.928571428571427,1.5795245991068558,-1,0,21
0.864,0.647,173.931,0.237,0.841,0.204,0.0,75.0,75.0,0.0,0,0,75
0.305,0.215,79.001,0.0741,0.335,0.101,0.0,76.0,75.78260869565217,0.7196932764020371,0,0,75
0.516,0.209,124.876,0.0444,0.689,0.163,0.0,80.0,79.78260869565217,0.8317881073786518,0,0,81
0.898,0.496,115.96,0.0592,0.788,0.114,0.0,79.0,79.42857142857143,0.4948716593053935,-1,0,78
0.785,0.478,73.091,0.0392,0.562,0.093,0.0,52.0,52.285714285714285,0.45175395145262554,-1,0,52
0.453,0.179,114.912,0.0396,0.562,0.235,0.0,5.0,5.586206896551724,1.7911129535476626,0,0,3
0.842,0.144,83.942,0.048,0.339,0.107,-0.014492753623188406,69.0,68.92857142857143,0.2575393768188564,-1,0,68
0.557,0.248,92.89,0.0311,0.377,0.163,0.0,79.0,79.26923076923077,0.7624702923691927,0,0,78
0.674,0.389,111.995,0.0959,0.756,0.158,0.0,80.0,80.03846153846153,0.19230769230769232,0,0,79
0.652,0.104,141.981,0.0561,0.47,0.175,0.0,83.0,83.07142857142857,0.2575393768188564,0,0,84
0.529,0.177,131.942,0.0354,0.575,0.0931,0.0,48.0,48.56,0.6974238309665078,0,0,50
0.74,0.183,118.008,0.0807,0.766,0.229,0.0,57.0,57.0,0.0,0,0,57
0.217,0.531,132.744,0.0434,0.507,0.0876,0.0,66.0,66.16666666666667,0.6871842709362769,1,0,67
0.732,0.49,80.769,0.0408,0.443,0.0675,0.0,62.0,61.51724137931034,0.4997026464203254,0,0,62
0.856,0.423,96.016,0.0374,0.6,0.28,0.0,65.0,64.61111111111111,2.2312317364470227,0,0,60
0.42,0.326,141.693,0.0997,0.522,0.137,0.0,74.0,74.86206896551724,1.0739594139584439,0,0,77
0.83,0.925,120.883,0.0413,0.757,0.0877,0.0,75.0,74.6896551724138,1.23465612344608,0,0,77
0.279,0.234,137.848,0.0263,0.521,0.109,0.0,75.5,75.34615384615384,0.7307692307692308,0,0,74
0.384,0.243,128.014,0.0273,0.6,0.0812,-0.045454545454545456,20.0,16.36842105263158,5.850870617319222,-1,0,22
0.749,0.841,134.971,0.0397,0.812,0.0599,0.0,78.0,78.37931034482759,0.48521542343001,0,0,78
0.733,0.578,130.099,0.0446,0.809,0.391,0.013333333333333334,75.0,75.1,0.3,1,1,76
0.729,0.246,127.028,0.176,0.88,0.185,0.01282051282051282,78.0,78.1,0.3,1,1,79
0.807,0.133,128.051,0.0388,0.441,0.143,-0.05,20.0,19.727272727272727,0.4453617714151233,-1,0,19
0.797,0.234,128.042,0.0467,0.542,0.241,0.0,19.0,19.363636363636363,0.4810456929208346,0,0,19
0.612,0.178,180.917,0.112,0.442,0.37,0.0,83.0,82.96,0.19595917942265423,0,0,83
0.411,0.34,131.008,0.0269,0.508,0.0571,0.0,84.0,83.76,0.5122499389946279,0,0,83
0.229,0.477,80.685,0.0455,0.492,0.225,0.0,41.0,41.24,0.5851495535331118,0,0,42
0.832,0.4,110.02,0.0484,0.599,0.215,0.0,68.0,68.0,0.0,0,0,68
0.788,0.55,79.993,0.0281,0.616,0.256,0.0,74.0,74.34482758620689,0.47531202593414557,0,0,74
0.586,0.147,125.845,0.172,0.731,0.0987,0.0,77.0,77.39285714285714,0.48838551182776224,0,0,77
0.748,0.236,111.776,0.0357,0.575,0.343,0.0,74.0,74.35185185185185,1.0212085688120174,0,0,76
0.902,0.608,129.963,0.0314,0.699,0.132,0.0,54.0,53.61538461538461,1.2427303401079624,0,0,55
0.603,0.339,135.151,0.0405,0.711,0.112,0.0,79.5,68.85,24.5097429607085,0,0,80
0.725,0.838,116.988,0.0432,0.894,0.0815,0.0,89.0,88.89655172413794,0.30454347814923616,0,0,89
0.787,0.672,109.939,0.116,0.734,0.312,0.0,82.0,82.13793103448276,0.5707912192154085,0,0,82
0.681,0.388,155.079,0.244,0.56,0.106,0.0,89.0,89.0,0.0,0,0,89
0.628,0.321,119.98,0.101,0.757,0.221,0.0,85.0,84.9322033898305,0.2513965588845988,0,0,85
